gene	sample	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
BB071113BDp18S	BB071113BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	3
BB071113BDp18S	BB071113BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	2
BB071113BDp18S	BB071113BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	fuzzy	3
BB071113BDp18S	BB071113BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	7
BB071113BDp18S	BB071113BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	10
BB071113BDp18S	BB071113BDp18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	2
BB071113BDp18S	BB071113BDp18S	Eukaryota	Viridiplantae	Streptophyta	Spirogyra	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Apicomplexa	Gregarinasina	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	28
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	9
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Intramacronucleata	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Philasterida	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Prorodontida	fuzzy	10
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	5
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	10
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	fuzzy	8
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	7
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Ciliophora	Trichostomatia	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	13
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	37
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	676
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	202
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	957
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	38
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	24
BB071216B25m18S	BB071216B25m18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	45
BB071216B25m18S	BB071216B25m18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitidae	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	44
BB071216B25m18S	BB071216B25m18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	10
BB071216B25m18S	BB071216B25m18S	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	fuzzy	5
BB071216B25m18S	BB071216B25m18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	37
BB071216B25m18S	BB071216B25m18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Fungi	Cantharellales	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Fungi	Fungi	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	10
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Aciculata	fuzzy	9
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	6
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Amphisamytha	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Annelida	fuzzy	5
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Arca	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Ausejanus	fuzzy	12
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	145
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	1863
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Chrysopetalidae	fuzzy	5
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	918
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	6
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	16
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Geoplanidae	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	111
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	18
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Hexacorallia	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Lophotrochozoa	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Macoma	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Magelona	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	fuzzy	9
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Nematoplana	fuzzy	64
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	18
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	6
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Olindiidae	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Pectinoidea	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Pelodera	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	5
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	52
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	50
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Porifera	fuzzy	7
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Pteriomorphia	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Sabellida	fuzzy	11
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Scolecida	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	20
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Teredinidae	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Tubificidae	fuzzy	9
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	52
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	67
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	45
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	56
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	49
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Lotharella	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	9
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	41
BB071216B25m18S	BB071216B25m18S	Eukaryota	Rhizaria	NO MATCH	Rhizaria	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Actinoptychus	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	2
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	84
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	34
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	32
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	45
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	20
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	18
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	27
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	18
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	10
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	6
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	6
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	fuzzy	14
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	11
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	47
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	33
BB071216B25m18S	BB071216B25m18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	4
BB071216B25m18S	BB071216B25m18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	15
BB071216B25m18S	BB071216B25m18S	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	fuzzy	3
BB071216B25m18S	BB071216B25m18S	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	150
BB071216B25m18S	BB071216B25m18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	11
BB071216B25m18S	BB071216B25m18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	45
BB071216B25m18S	BB071216B25m18S	root	NO MATCH	NO MATCH	root	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	16
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Philasterida	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Prorodontida	fuzzy	3
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	27
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	5
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	fuzzy	3
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	15
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	34
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	501
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	120
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	230
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	21
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	37
BB071216BDp18S	BB071216BDp18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	42
BB071216BDp18S	BB071216BDp18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	96
BB071216BDp18S	BB071216BDp18S	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	26
BB071216BDp18S	BB071216BDp18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	49
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	19
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Ausejanus	fuzzy	3
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Bivalvia	fuzzy	18
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	42
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	442
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	2121
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Entoprocta	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Haplosclerida	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	8
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Leptothecata	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	10
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	10
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	30
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	101
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Protobranchia	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Scolecida	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionida	fuzzy	5
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	79
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	13
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	6
BB071216BDp18S	BB071216BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	4
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	16
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	27
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	18
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Lotharella	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	6
BB071216BDp18S	BB071216BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	22
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	6
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	43
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	33
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	13
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	17
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	fuzzy	3
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	14
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	11
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Lithodesmiaceae	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	13
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	15
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	fuzzy	6
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	40
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	9
BB071216BDp18S	BB071216BDp18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	16
BB071216BDp18S	BB071216BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	2
BB071216BDp18S	BB071216BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	18
BB071216BDp18S	BB071216BDp18S	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	66
BB071216BDp18S	BB071216BDp18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	15
BB071216BDp18S	BB071216BDp18S	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	fuzzy	3
BB071216BDp18S	BB071216BDp18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	11
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Ciliophora	Peritrichia	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	3
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	10
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	8
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	289
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	839
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	236
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	2767
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Polykrikos	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	19
BB071216BSu18S	BB071216BSu18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	72
BB071216BSu18S	BB071216BSu18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	38
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	82
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	92
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Centropages	fuzzy	4
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	381
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Euopisthobranchia	fuzzy	3
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	4
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	3
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Placobranchidae	fuzzy	6
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	9
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Pontellidae	fuzzy	11
BB071216BSu18S	BB071216BSu18S	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	fuzzy	4
BB071216BSu18S	BB071216BSu18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	6
BB071216BSu18S	BB071216BSu18S	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	5
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	21
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	3
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	8
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	8
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	17
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	5
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	4
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	3
BB071216BSu18S	BB071216BSu18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadaceae	fuzzy	5
BB071216BSu18S	BB071216BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	5
BB071216BSu18S	BB071216BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	fuzzy	4
BB071216BSu18S	BB071216BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Coccomyxa	fuzzy	2
BB071216BSu18S	BB071216BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	4285
