gene	sample	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	34
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	190
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	451
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	680
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	6352
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	36
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	55
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	8
BB042214BCM18S	BB042214BCM18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	199
BB042214BCM18S	BB042214BCM18S	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	7
BB042214BCM18S	BB042214BCM18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	7
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	15
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	7
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Asteriidae	confident	63
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	11325
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	40
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Centropages	confident	73
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	6
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Heteronemertea	confident	35
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	10
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Montacutidae	confident	30
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	7
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Oweniidae	confident	9
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Pectinoidea	confident	6
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Peracarida	confident	5
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	8
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Polynoidae	confident	68
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	44
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Rotifera	confident	3
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Sigalionidae	confident	47
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Metazoa	Spirobolida	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	11
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	7
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	26
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	52
BB042214BCM18S	BB042214BCM18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	11
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	83
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	21
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	12
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	27
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	241
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	4
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratium	confident	5
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	6
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	51
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	10
BB042214BCM18S	BB042214BCM18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	3
BB042214BCM18S	BB042214BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	4
BB042214BCM18S	BB042214BCM18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	confident	2
BB042214BCM18S	BB042214BCM18S	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	confident	3
BB042214BCM18S	BB042214BCM18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	64
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Apicomplexa	Aconoidasida	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Apicomplexa	Sarcocystidae	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	33
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Euplotida	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Haptoria	confident	87
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Intramacronucleata	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	confident	9
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Philasterida	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Prorodontida	confident	7
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	19
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	1266
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	confident	35
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	78
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	133
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	24
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	41
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	1587
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	2377
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	12010
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	339
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	87
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	151
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	687
BB042214BDp18S	BB042214BDp18S	Eukaryota	Alveolata	NO MATCH	Alveolata	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Amoebozoa	Discosea	Discosea	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	20
BB042214BDp18S	BB042214BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	68
BB042214BDp18S	BB042214BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Fungi	Fungi	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	50
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	19
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	14742
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	419
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Celleporina	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Centropages	confident	199
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Echiura	confident	154
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Ennucula	confident	68
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	confident	568
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	confident	10
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Hexacorallia	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Lepraliomorpha	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Megadasys	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Megascolecidae	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Monstrilla	confident	8
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	69
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Paucitubulatina	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Pelodera	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	320
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	13
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Polynoidae	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	84
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Rhynchonellata	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Sabellidae	confident	14
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Scolecida	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Spirobolida	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Sternorrhyncha	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Terebellidae	confident	9
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Tubificidae	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Metazoa	Unguiphora	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	26
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	42
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	57
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	17
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Euglyphidae	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Lotharella	confident	7
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	207
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	20
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	4
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	7
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	44
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	123
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	19
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	16
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	291
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	547
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	10
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratium	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	24
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	confident	6
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	confident	6
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	20
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	33
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	16
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	172
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	75
BB042214BDp18S	BB042214BDp18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	15
BB042214BDp18S	BB042214BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	56
BB042214BDp18S	BB042214BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorosarcinales	confident	3
BB042214BDp18S	BB042214BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Ulvella	confident	5
BB042214BDp18S	BB042214BDp18S	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	confident	2
BB042214BDp18S	BB042214BDp18S	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	6
BB042214BDp18S	BB042214BDp18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	119
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	confident	3
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	3
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Prorodontida	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	7
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	13
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	20
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	26
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Tontoniidae	confident	3
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	19
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	17
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Archaeperidinium	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	3676
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	2384
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	11978
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	626
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	400
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	16
BB062415BCM18S	BB062415BCM18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	141
BB062415BCM18S	BB062415BCM18S	Eukaryota	Amoebozoa	Discosea	Discosea	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	13
BB062415BCM18S	BB062415BCM18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	6
BB062415BCM18S	BB062415BCM18S	Eukaryota	Glaucocystophyceae	NO MATCH	Glaucocystophyceae	confident	5
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Fungi	Fungi	confident	16
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	19
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Alcyonidiidae	confident	5
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	22
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Asterozoa	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Brachiopoda	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	37489
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	1048
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	87
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Celleporina	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Chordata	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Diadematacea	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Eunicida	confident	40
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Glycinde	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Gnathophiurina	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Leptothecata	confident	28
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Lucinoidea	confident	46
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	972
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Mactridae	confident	35
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Malacostraca	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Megadasys	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Mytilinae	confident	139
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	34
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Nereididae	confident	112
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Oweniidae	confident	89
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	15
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Pectinoidea	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	162
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	195
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	118
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	8
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	13
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Pterioida	confident	3
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	confident	3
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Tellinidae	confident	19
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Teredinidae	confident	14
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	12
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Unguiphora	confident	5
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Veneroida	confident	14
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Metazoa	Veneroidea	confident	292
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Nucleariidae and Fonticula group	Nucleariidae and Fonticula group	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	6
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	24
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	38
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	15
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	28
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	334
BB062415BCM18S	BB062415BCM18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Actinoptychus	confident	4
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	43
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	121
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	271
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	86
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	9
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	51
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	53
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Diatoma	confident	2
BB062415BCM18S	BB062415BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	1729
